State,Phase,Time Period,Time Period Start Date,Time Period End Date,Region,Perc of Pop with Symptoms of Depression,Perc of Pop with Symptoms of Anxiety,Perc of Pop with Symptoms of Either,Region_Northeast,Region_South,Region_West
Ohio,3.1,29,2021-04-28,2021-05-10,Midwest,23.9,25.8,31.8,0,0,0
Ohio,3.1,30,2021-05-12,2021-05-24,Midwest,23.9,24.4,28.5,0,0,0
Ohio,3.1,31,2021-05-26,2021-06-07,Midwest,20.2,25.4,30.4,0,0,0
Ohio,3.1,32,2021-06-09,2021-06-21,Midwest,20.6,25.4,28.4,0,0,0
Ohio,3.1,33,2021-06-23,2021-07-05,Midwest,22.1,25.3,31.2,0,0,0
Ohio,3.2,34,2021-07-21,2021-08-02,Midwest,23.2,28.2,32.3,0,0,0
Ohio,3.2,35,2021-08-04,2021-08-16,Midwest,21.0,23.4,27.8,0,0,0
Ohio,3.2,36,2021-08-18,2021-08-30,Midwest,27.4,27.9,34.5,0,0,0
Ohio,3.2,37,2021-09-01,2021-09-13,Midwest,22.2,28.2,31.6,0,0,0
Ohio,3.2,38,2021-09-15,2021-09-27,Midwest,17.7,25.5,28.2,0,0,0
Ohio,3.2,39,2021-09-29,2021-10-11,Midwest,17.2,23.0,26.4,0,0,0
Ohio,3.3,40,2021-12-01,2021-12-13,Midwest,20.3,26.5,30.1,0,0,0
Ohio,3.3,41,2021-12-29,2022-01-10,Midwest,24.6,28.0,32.3,0,0,0
Ohio,3.3,42,2022-01-26,2022-02-07,Midwest,20.3,23.1,26.7,0,0,0
Ohio,3.4,43,2022-03-02,2022-03-14,Midwest,21.7,29.8,34.1,0,0,0
Ohio,3.4,44,2022-03-30,2022-04-11,Midwest,20.5,25.1,28.9,0,0,0
Ohio,3.4,45,2022-04-27,2022-05-09,Midwest,18.8,24.0,28.2,0,0,0
Ohio,3.5,46,2022-06-01,2022-06-13,Midwest,20.9,29.7,33.9,0,0,0
Ohio,3.5,47,2022-06-29,2022-07-11,Midwest,19.6,23.2,28.2,0,0,0
Ohio,3.5,48,2022-07-27,2022-08-08,Midwest,21.6,28.7,33.0,0,0,0
Ohio,3.6,49,2022-09-14,2022-09-26,Midwest,23.5,31.6,35.5,0,0,0
Ohio,3.6,50,2022-10-05,2022-10-17,Midwest,27.0,27.7,35.1,0,0,0
Ohio,3.6,51,2022-11-02,2022-11-14,Midwest,26.5,33.4,36.5,0,0,0
